driver_id,pickup_datetime,passenger_count,fare_amount
181051,2009-01-24 22:24:42 UTC,1,5.3
258358,2009-07-15 22:08:36 UTC,1,3.3
872829,2010-07-14 17:24:00 UTC,1,71.1
222777,2014-02-21 08:24:47 UTC,3,6.0
663510,2014-06-19 22:49:11 UTC,1,9.5
957768,2011-10-21 23:43:58 UTC,1,4.9
690184,2012-01-09 07:51:00 UTC,5,14.9
523820,2012-03-15 08:00:00 UTC,5,7.7
512541,2012-08-12 18:31:23 UTC,1,8.1
785823,2011-01-21 09:54:07 UTC,1,6.1
393678,2010-04-29 06:38:00 UTC,1,49.57
822515,2012-03-22 01:02:58 UTC,1,8.9
337859,2012-07-24 00:46:00 UTC,6,6.5
908845,2013-03-16 17:55:00 UTC,5,6.0
580791,2013-05-05 20:42:32 UTC,1,6.0
543265,2013-08-15 18:00:43 UTC,1,15.5
843418,2015-06-10 23:19:49 UTC,5,8.5
892061,2009-06-07 17:06:48 UTC,1,8.1
379297,2012-02-07 07:53:52 UTC,2,24.9
180762,2012-11-10 14:45:52 UTC,1,6.5
554511,2013-03-15 01:42:18 UTC,1,28.0
222631,2013-04-18 14:02:00 UTC,2,13.0
591638,2014-03-11 15:44:00 UTC,6,4.5
985990,2014-05-03 13:46:01 UTC,1,8.5
784531,2009-04-27 01:35:07 UTC,3,6.5
93476,2012-07-14 18:45:03 UTC,3,15.3
760615,2014-03-29 21:59:00 UTC,4,16.0
743288,2014-10-22 19:25:15 UTC,1,38.83
722057,2015-03-31 08:35:32 UTC,1,5.0
911299,2009-01-24 23:28:13 UTC,1,16.2
44573,2009-05-16 11:44:00 UTC,1,18.5
563011,2010-03-23 18:59:04 UTC,2,11.7
899629,2013-06-29 00:21:49 UTC,1,10.0
428597,2013-10-04 22:55:00 UTC,4,9.0
252103,2013-10-21 08:07:50 UTC,1,35.44
619151,2014-10-30 11:30:39 UTC,1,10.5
841377,2009-03-16 22:43:31 UTC,1,4.6
341099,2011-05-15 22:32:02 UTC,1,21.7
970407,2012-01-27 19:47:00 UTC,6,15.3
756928,2012-10-20 01:00:33 UTC,1,19.5
48314,2015-06-20 02:07:09 UTC,1,25.0
167129,2009-07-15 07:43:00 UTC,2,16.5
760497,2010-09-27 09:39:00 UTC,1,6.1
130636,2011-09-02 12:06:00 UTC,1,17.7
989206,2009-05-15 00:30:05 UTC,2,19.3
209881,2011-06-09 21:50:00 UTC,1,7.7
649799,2011-10-06 13:55:00 UTC,1,6.9
2372,2011-12-20 18:09:08 UTC,2,6.5
577967,2012-05-24 21:06:59 UTC,1,2.5
957200,2013-11-21 22:59:00 UTC,1,7.0
101500,2010-03-11 08:54:05 UTC,2,3.7
33053,2012-05-14 17:50:59 UTC,2,49.8
566851,2014-05-03 23:47:00 UTC,1,10.0
111206,2009-07-25 17:33:00 UTC,2,3.3
173830,2015-03-28 00:04:38 UTC,1,10.5
995991,2009-05-20 23:48:29 UTC,3,6.1
21225,2015-02-27 04:21:45 UTC,2,4.5
834204,2009-01-01 02:05:37 UTC,1,11.0
259731,2014-02-21 17:55:00 UTC,1,8.0
518555,2009-07-18 15:30:29 UTC,1,10.1
390835,2010-03-07 16:37:29 UTC,2,3.7
103381,2011-02-17 18:51:00 UTC,2,8.1
841627,2012-04-07 00:49:00 UTC,1,9.3
959193,2012-03-27 19:17:00 UTC,1,6.5
160098,2013-05-09 12:18:00 UTC,1,14.5
53634,2014-01-03 14:16:27 UTC,1,9.0
70941,2010-09-28 10:47:12 UTC,1,9.7
926915,2011-11-30 20:13:00 UTC,1,3.3
928400,2011-12-26 21:08:00 UTC,1,8.9
366282,2013-06-27 03:46:00 UTC,5,13.0
860710,2014-05-27 10:22:44 UTC,1,10.0
175841,2015-06-19 10:54:31 UTC,1,18.0
596821,2009-11-27 13:51:43 UTC,1,8.5
612330,2009-12-11 02:08:00 UTC,5,4.5
207398,2010-07-13 02:47:00 UTC,1,6.9
562668,2014-02-15 23:57:25 UTC,2,7.5
815682,2014-05-09 10:45:00 UTC,1,8.5
622769,2012-03-04 12:09:00 UTC,2,5.3
974486,2013-02-02 06:30:34 UTC,4,4.5
978979,2013-02-27 06:20:00 UTC,1,4.0
238695,2013-10-01 22:52:00 UTC,3,7.5
348809,2013-04-02 18:15:00 UTC,1,48.83
58209,2014-05-26 23:36:35 UTC,1,52.0
150094,2009-12-10 00:55:00 UTC,1,17.3
260326,2010-04-12 02:53:00 UTC,1,8.5
787836,2011-07-20 07:53:04 UTC,1,3.7
344424,2015-01-05 23:25:50 UTC,1,17.0
131808,2010-10-24 19:42:09 UTC,1,23.7
27054,2012-03-22 14:02:04 UTC,1,5.7
456043,2014-07-30 22:07:00 UTC,1,18.0
583343,2011-09-24 23:40:00 UTC,1,24.5
869745,2011-11-02 14:08:06 UTC,1,7.7
970391,2013-12-06 05:47:49 UTC,1,9.5
469283,2009-03-20 13:36:42 UTC,1,4.1
265007,2009-04-05 05:03:00 UTC,1,5.3
985514,2010-01-06 12:00:36 UTC,1,3.7
618389,2011-01-05 21:50:17 UTC,1,4.1
875668,2011-10-14 14:59:00 UTC,6,10.1
888786,2014-11-03 12:43:18 UTC,3,4.5
166226,2012-05-03 11:13:43 UTC,1,15.3
334424,2013-06-17 13:49:00 UTC,1,7.5
992990,2009-04-15 18:56:29 UTC,1,6.5
545757,2009-07-26 17:47:00 UTC,1,49.57
288039,2010-04-04 19:43:00 UTC,5,4.5
444687,2010-12-08 10:44:04 UTC,1,3.7
449993,2011-05-07 18:45:10 UTC,3,12.9
574730,2011-10-08 23:15:00 UTC,1,6.1
129163,2014-03-27 05:06:00 UTC,5,24.0
527389,2014-07-21 19:19:27 UTC,1,13.5
615998,2014-09-12 11:14:00 UTC,1,24.5
770127,2009-01-31 12:57:00 UTC,5,6.5
393975,2012-02-14 22:45:15 UTC,2,5.7
514697,2014-05-24 22:19:22 UTC,1,8.5
436835,2015-01-18 17:57:30 UTC,1,8.5
785940,2014-10-11 18:58:53 UTC,1,15.0
730771,2013-11-12 11:19:32 UTC,1,8.0
428520,2014-07-15 09:23:00 UTC,1,10.5
904401,2015-04-20 19:34:51 UTC,1,9.5
23268,2011-11-05 10:12:00 UTC,2,6.5
319313,2012-01-24 22:31:45 UTC,1,25.3
904747,2012-02-24 01:03:00 UTC,1,6.9
531333,2009-02-10 18:55:00 UTC,1,13.3
285621,2010-06-15 10:35:24 UTC,1,10.1
112968,2010-07-17 18:04:17 UTC,3,12.5
748735,2012-03-27 14:52:00 UTC,4,35.7
492038,2013-08-15 06:45:34 UTC,1,6.0
133346,2009-03-07 10:49:43 UTC,1,5.3
993754,2009-06-16 18:25:00 UTC,2,8.1
577715,2011-03-13 20:39:00 UTC,4,13.7
837654,2014-04-27 02:26:19 UTC,2,9.5
350907,2012-01-06 08:27:00 UTC,5,9.7
305598,2014-12-30 13:40:14 UTC,1,13.0
494749,2009-03-01 13:51:00 UTC,1,5.7
734113,2010-06-09 20:58:00 UTC,5,6.1
451619,2013-01-22 14:59:00 UTC,1,6.5
320194,2013-06-29 15:47:11 UTC,3,7.5
488540,2013-10-09 14:45:48 UTC,1,5.0
686400,2015-05-19 11:54:57 UTC,1,10.0
410187,2011-01-27 23:13:00 UTC,5,32.1
581790,2012-02-22 11:34:53 UTC,1,4.5
533492,2013-05-08 18:45:00 UTC,1,7.5
899059,2013-11-30 10:35:00 UTC,2,14.5
186996,2013-01-04 22:40:35 UTC,3,6.0
145477,2015-04-13 15:31:14 UTC,4,9.5
913010,2009-03-22 12:37:29 UTC,1,7.7
305708,2009-09-13 02:12:28 UTC,1,10.5
47716,2011-12-03 22:50:36 UTC,1,4.5
895710,2013-11-11 11:55:00 UTC,6,9.5
784693,2009-02-14 07:31:00 UTC,3,8.1
127332,2010-05-11 07:13:29 UTC,1,9.7
673667,2010-05-30 23:12:00 UTC,2,4.5
223623,2010-06-14 19:10:26 UTC,1,7.7
883454,2012-01-05 17:31:00 UTC,1,4.5
414508,2013-01-16 21:57:53 UTC,2,10.5
584614,2015-05-16 11:58:25 UTC,2,8.0
698552,2010-09-18 15:33:00 UTC,2,49.57
749251,2012-08-25 04:43:03 UTC,1,8.5
114226,2015-04-30 11:00:20 UTC,1,8.0
335511,2012-02-14 23:42:25 UTC,1,13.3
327205,2014-07-06 12:56:00 UTC,2,39.0
811210,2009-12-05 03:54:47 UTC,2,7.7
854607,2010-09-25 09:22:10 UTC,1,5.3
696754,2013-10-26 20:27:39 UTC,2,4.0
427578,2010-01-04 08:11:37 UTC,1,9.7
882430,2012-11-19 02:57:19 UTC,1,4.5
913331,2015-06-06 17:35:11 UTC,2,9.5
951223,2011-10-22 18:26:20 UTC,1,13.3
37049,2012-09-19 14:19:37 UTC,2,14.5
523223,2012-09-29 03:24:30 UTC,1,9.0
684468,2011-07-18 15:05:04 UTC,1,12.9
863604,2012-08-24 05:16:00 UTC,1,3.7
535780,2011-02-23 13:33:31 UTC,1,49.8
971432,2014-12-20 10:00:33 UTC,1,6.0
719759,2011-04-30 19:41:00 UTC,5,6.9
118261,2011-11-16 07:54:00 UTC,1,5.3
916566,2012-02-07 21:34:00 UTC,1,6.9
190814,2012-10-16 15:25:39 UTC,1,10.5
674442,2013-04-11 04:50:48 UTC,1,3.5
142868,2009-12-01 18:16:00 UTC,5,35.2
714074,2010-07-19 17:52:00 UTC,1,6.5
837425,2010-10-11 10:16:38 UTC,1,4.1
243248,2013-10-20 17:50:00 UTC,1,8.5
814658,2014-09-16 09:42:10 UTC,1,12.0
335741,2009-03-07 15:20:00 UTC,3,4.9
636803,2009-06-19 19:08:48 UTC,1,3.3
16496,2009-12-26 20:42:57 UTC,3,10.9
254722,2011-07-10 01:12:00 UTC,2,12.5
441076,2013-09-18 17:09:00 UTC,1,5.5
572882,2009-02-12 20:01:00 UTC,2,6.1
645069,2009-08-23 01:34:00 UTC,2,5.7
562546,2011-10-27 19:33:57 UTC,1,4.1
621984,2012-11-15 17:53:00 UTC,1,6.0
828530,2013-04-30 07:42:00 UTC,1,6.0
462091,2012-05-02 16:21:00 UTC,5,4.5
199979,2012-07-26 23:30:01 UTC,1,16.1
341872,2012-08-07 10:51:44 UTC,2,49.8
312234,2013-01-29 16:51:09 UTC,1,7.0
574666,2013-08-11 14:57:00 UTC,1,25.0
556283,2009-12-30 23:15:27 UTC,1,8.5
245161,2012-04-19 15:09:01 UTC,1,11.3
860045,2014-01-29 07:17:44 UTC,1,8.5
837624,2015-05-11 01:32:57 UTC,1,13.0
370299,2009-04-10 07:08:00 UTC,1,8.9
846300,2009-05-18 20:12:11 UTC,1,4.5
69041,2009-09-17 20:16:20 UTC,1,27.7
859003,2009-11-06 21:39:36 UTC,3,6.9
243264,2010-07-20 14:32:00 UTC,1,4.1
821036,2012-12-19 23:12:16 UTC,2,7.5
214449,2013-08-29 16:44:49 UTC,1,41.33
948407,2015-02-08 11:42:42 UTC,1,6.5
726490,2009-04-28 22:25:00 UTC,1,8.1
457541,2012-10-05 21:38:26 UTC,3,7.0
116234,2010-04-02 16:15:07 UTC,1,6.5
407728,2013-09-04 16:53:39 UTC,1,11.0
833590,2013-10-04 17:48:41 UTC,1,33.5
965430,2014-12-17 20:33:00 UTC,1,8.0
190987,2009-12-01 14:10:00 UTC,1,6.5
537302,2011-12-29 22:06:34 UTC,1,11.3
327630,2009-11-09 19:35:00 UTC,2,5.3
684916,2009-12-03 10:10:00 UTC,2,6.9
376785,2010-07-17 08:42:42 UTC,1,26.1
895745,2011-07-05 00:37:00 UTC,3,18.1
398047,2015-03-20 09:06:23 UTC,1,7.5
460065,2012-07-25 22:53:00 UTC,5,4.1
48867,2014-06-15 23:27:45 UTC,3,8.5
564028,2015-02-06 08:38:41 UTC,1,8.0
90787,2012-10-09 06:37:02 UTC,1,8.5
800488,2013-03-26 10:01:35 UTC,1,4.5
871868,2014-08-17 01:34:00 UTC,5,10.0
95979,2009-03-27 23:13:00 UTC,4,7.7
84134,2010-05-20 18:12:36 UTC,1,4.9
960988,2010-09-19 01:38:00 UTC,5,13.3
292081,2012-08-27 01:43:00 UTC,1,4.9
229039,2012-05-07 19:37:38 UTC,1,49.8
272767,2011-08-09 06:37:05 UTC,1,4.1
669387,2012-03-09 03:11:00 UTC,1,7.7
337903,2012-12-05 11:16:00 UTC,1,5.0
746010,2014-08-11 05:39:09 UTC,1,7.0
754503,2014-10-02 07:50:02 UTC,1,5.5
776512,2012-09-29 20:55:00 UTC,2,7.0
646408,2013-04-30 01:45:00 UTC,1,6.5
648719,2014-06-08 12:13:10 UTC,1,2.5
503789,2012-10-27 08:17:33 UTC,1,7.5
461607,2012-11-10 11:44:00 UTC,2,6.0
375987,2011-11-06 19:03:00 UTC,5,2.5
369984,2013-01-24 14:56:00 UTC,1,18.0
432054,2013-12-20 16:43:41 UTC,1,6.0
199014,2015-03-14 13:03:48 UTC,5,9.0
974698,2009-08-09 19:04:00 UTC,5,26.1
926232,2010-06-11 05:55:52 UTC,1,2.9
161737,2012-06-23 11:27:00 UTC,1,21.7
940524,2012-08-23 19:27:42 UTC,1,6.1
247865,2010-01-08 07:59:28 UTC,1,12.1
303299,2012-07-09 00:02:21 UTC,2,3.7
766368,2012-10-22 22:25:01 UTC,1,17.0
554090,2014-10-29 09:58:03 UTC,1,6.0
714862,2014-03-03 08:20:36 UTC,1,7.5
932609,2014-09-18 12:36:23 UTC,1,9.0
512488,2014-09-22 23:21:00 UTC,6,8.0
25222,2009-09-06 21:26:00 UTC,1,12.9
334735,2009-04-05 10:00:55 UTC,1,8.1
787190,2009-08-01 13:23:00 UTC,1,7.7
841386,2011-12-05 19:46:00 UTC,1,14.9
457004,2012-11-12 18:50:00 UTC,6,56.8
261159,2013-11-22 12:48:12 UTC,2,5.0
87405,2009-02-17 15:05:07 UTC,2,10.1
593168,2010-03-10 19:34:41 UTC,3,8.9
822508,2013-06-02 23:01:00 UTC,2,13.5
448150,2013-10-17 15:07:00 UTC,1,17.5
675871,2015-06-03 20:21:54 UTC,1,21.5
720345,2015-01-24 20:39:17 UTC,1,13.5
232656,2012-11-09 10:15:15 UTC,1,5.5
477458,2014-06-08 00:19:00 UTC,1,7.0
2749,2015-01-01 00:39:52 UTC,1,24.0
808645,2009-03-04 14:02:47 UTC,1,8.9
499923,2012-11-28 23:38:00 UTC,1,11.0
223785,2009-01-03 12:35:00 UTC,1,5.3
472316,2010-07-19 20:14:00 UTC,2,9.7
1634,2012-04-03 21:54:00 UTC,1,4.5
152479,2013-02-22 21:02:06 UTC,1,5.5
670412,2009-08-12 12:19:32 UTC,1,7.3
532176,2012-03-09 14:07:22 UTC,2,10.9
934511,2013-07-08 12:22:00 UTC,6,12.0
987873,2009-05-26 10:19:00 UTC,1,8.1
643347,2009-08-19 23:17:32 UTC,1,7.7
225293,2009-08-01 20:33:11 UTC,2,8.5
403290,2010-09-12 12:42:00 UTC,1,28.5
998800,2011-04-22 08:52:00 UTC,5,49.8
700114,2013-03-04 08:19:00 UTC,3,61.6
206939,2014-05-22 22:14:00 UTC,1,6.5
388759,2014-08-22 00:05:00 UTC,5,16.0
12966,2011-03-20 14:21:00 UTC,5,4.5
228060,2015-01-24 14:41:59 UTC,1,22.0
125694,2013-01-05 19:34:15 UTC,3,3.5
905878,2010-02-15 22:11:37 UTC,1,10.1
656348,2011-10-01 18:27:00 UTC,5,3.7
321134,2012-01-28 11:02:39 UTC,2,7.7
562077,2013-06-28 10:07:00 UTC,1,9.5
617259,2014-05-12 14:32:01 UTC,1,8.0
187633,2014-06-03 21:35:24 UTC,2,15.5
457716,2014-06-13 16:57:00 UTC,1,32.0
585034,2013-06-25 19:10:10 UTC,1,11.0
156358,2014-06-04 07:35:00 UTC,6,6.5
407162,2011-09-04 16:27:00 UTC,1,3.3
79249,2012-11-02 19:05:52 UTC,1,12.5
635106,2013-04-20 02:07:00 UTC,1,12.5
489675,2013-11-24 19:56:00 UTC,2,7.5
204984,2009-01-12 18:18:00 UTC,3,8.5
572660,2009-06-29 20:02:07 UTC,1,7.3
150051,2009-07-13 01:11:00 UTC,1,5.3
75959,2010-01-22 17:02:00 UTC,3,8.1
464672,2011-02-24 11:46:39 UTC,1,4.9
79055,2014-02-26 18:19:36 UTC,1,6.5
148204,2009-09-08 17:59:14 UTC,1,9.7
381004,2011-11-06 20:22:00 UTC,1,10.1
275831,2013-02-28 07:23:00 UTC,1,15.5
168990,2013-07-20 12:40:00 UTC,1,22.5
569437,2014-07-25 12:56:00 UTC,1,21.0
710211,2015-04-18 13:22:15 UTC,1,9.5
692596,2012-10-23 04:21:58 UTC,3,8.5
985227,2013-06-15 18:29:00 UTC,1,14.0
265315,2013-07-06 00:05:57 UTC,1,11.5
12215,2013-12-02 23:10:00 UTC,5,7.0
632594,2015-04-29 18:58:40 UTC,6,6.0
992981,2015-05-02 02:44:16 UTC,1,10.0
800655,2015-06-04 10:38:54 UTC,1,10.5
521374,2010-03-15 15:38:00 UTC,1,6.1
214516,2013-01-21 13:13:30 UTC,1,10.0
797539,2012-11-16 17:24:00 UTC,1,12.5
994169,2012-12-24 17:42:00 UTC,1,9.0
415654,2015-06-08 17:23:09 UTC,1,9.0
209887,2009-06-13 23:03:00 UTC,2,5.3
767681,2012-01-30 06:50:14 UTC,2,27.7
345323,2014-03-06 10:35:25 UTC,1,4.5
385981,2015-03-31 19:20:31 UTC,1,6.5
804405,2010-08-08 11:46:48 UTC,1,7.7
726990,2012-06-05 09:11:00 UTC,1,16.5
499279,2014-12-04 15:05:29 UTC,2,14.5
821707,2010-03-23 09:53:41 UTC,1,38.1
4646,2012-06-28 08:32:00 UTC,1,8.9
49948,2014-04-17 19:36:44 UTC,2,7.0
681551,2014-11-19 03:33:51 UTC,2,5.0
47939,2012-06-21 09:41:00 UTC,2,13.7
884966,2014-04-23 18:16:19 UTC,1,43.83
170597,2009-10-02 20:43:04 UTC,1,9.3
770201,2010-12-14 18:46:00 UTC,3,7.7
294759,2012-03-09 06:35:33 UTC,1,18.1
899232,2012-03-09 18:25:03 UTC,2,7.3
846809,2014-12-14 03:40:00 UTC,1,6.0
537880,2009-08-17 19:45:00 UTC,1,4.9
123502,2010-12-06 05:49:32 UTC,1,7.7
323319,2012-12-01 19:47:30 UTC,4,8.0
212344,2015-02-25 18:04:10 UTC,1,11.0
947198,2015-04-24 09:12:26 UTC,1,19.0
343325,2011-04-09 12:54:41 UTC,1,7.7
312199,2011-07-28 20:10:47 UTC,1,12.1
113240,2012-02-21 12:39:00 UTC,1,9.3
180006,2015-04-18 16:05:49 UTC,1,17.5
746550,2011-04-10 02:24:44 UTC,1,14.1
163170,2013-09-07 23:17:50 UTC,1,10.5
448437,2009-02-01 02:32:13 UTC,2,9.8
741266,2009-11-03 22:02:24 UTC,1,4.5
702059,2010-12-21 19:01:00 UTC,5,8.9
463994,2011-06-29 21:11:00 UTC,1,14.5
606820,2013-05-30 00:47:49 UTC,1,24.5
934738,2014-08-21 19:19:06 UTC,1,4.5
624916,2009-01-15 15:28:53 UTC,2,11.3
28934,2009-03-06 19:17:40 UTC,1,14.7
275857,2010-05-02 07:48:56 UTC,1,8.9
132347,2010-12-26 18:48:00 UTC,5,3.7
281242,2013-11-08 15:07:17 UTC,1,8.0
955986,2013-12-18 19:00:00 UTC,1,5.5
252370,2014-02-28 18:41:09 UTC,1,23.0
836554,2014-08-21 23:28:26 UTC,1,2.5
867922,2009-05-29 20:44:00 UTC,1,4.9
301883,2014-10-14 22:17:46 UTC,1,9.0
939490,2009-09-17 17:39:59 UTC,1,7.3
134084,2012-09-07 18:44:45 UTC,1,48.0
961794,2013-02-27 14:28:50 UTC,1,12.0
139651,2011-02-08 13:20:56 UTC,1,7.7
75951,2011-02-22 12:19:00 UTC,1,6.9
954402,2011-10-09 01:46:00 UTC,4,4.9
818350,2013-01-07 21:48:00 UTC,1,3.5
831752,2013-06-17 21:55:53 UTC,1,6.0
224068,2014-05-17 11:44:00 UTC,2,6.0
740469,2015-05-04 22:50:05 UTC,1,4.5
38870,2009-10-26 15:34:00 UTC,1,5.3
493210,2010-01-17 21:11:21 UTC,3,4.9
23590,2011-05-27 08:19:11 UTC,1,13.7
124803,2011-09-09 02:49:55 UTC,1,13.7
906586,2009-06-24 16:00:11 UTC,1,6.5
153023,2011-08-11 17:56:36 UTC,1,10.1
495702,2013-07-21 10:13:00 UTC,3,8.5
986233,2010-05-16 19:21:35 UTC,4,45.0
143915,2014-12-19 17:33:00 UTC,1,9.5
751309,2010-02-21 12:39:00 UTC,1,14.9
453947,2011-06-02 20:08:00 UTC,1,9.3
872214,2013-03-07 17:11:12 UTC,1,37.0
568785,2014-09-02 23:17:00 UTC,6,18.5
411562,2015-05-28 19:01:12 UTC,2,3.5
290646,2010-08-20 20:29:00 UTC,1,5.3
629753,2010-09-10 08:43:56 UTC,1,3.3
958182,2012-09-15 07:52:31 UTC,1,5.5
929731,2014-12-06 19:34:13 UTC,1,9.5
747998,2013-02-21 07:11:00 UTC,1,7.5
387832,2010-05-11 21:45:12 UTC,2,11.3
154239,2010-11-13 14:18:44 UTC,2,8.9
215325,2009-10-31 09:15:00 UTC,1,4.1
406851,2012-07-19 02:03:48 UTC,1,17.7
386571,2013-11-21 11:18:00 UTC,1,34.83
97591,2010-04-19 12:44:59 UTC,1,8.5
999292,2010-11-15 21:02:00 UTC,5,5.7
105808,2011-09-22 10:16:06 UTC,1,8.5
864457,2014-04-17 09:26:00 UTC,2,10.0
455175,2014-06-19 20:55:46 UTC,1,11.0
497294,2014-09-13 06:43:20 UTC,1,16.5
712862,2014-12-21 20:50:48 UTC,1,12.5
43717,2014-12-22 21:47:44 UTC,2,11.5
951532,2015-06-03 08:07:46 UTC,1,26.5
223097,2010-02-18 22:10:58 UTC,1,4.5
56238,2014-09-23 20:00:55 UTC,1,7.5
593749,2011-05-22 13:21:00 UTC,5,14.9
739809,2012-06-28 23:53:33 UTC,1,6.9
388978,2013-08-09 09:56:00 UTC,6,8.0
238603,2015-04-19 21:02:55 UTC,4,3.5
999958,2011-05-20 09:03:00 UTC,1,7.3
962789,2012-03-15 23:42:00 UTC,1,4.1
590508,2010-09-28 09:01:03 UTC,1,33.07
549003,2014-03-12 11:41:00 UTC,5,9.0
682505,2011-07-15 14:36:49 UTC,0,13.3
842158,2013-01-28 17:51:51 UTC,1,4.5
175577,2013-09-09 10:10:00 UTC,1,11.5
445978,2014-07-20 13:16:00 UTC,1,16.0
253152,2015-04-27 21:27:41 UTC,1,5.5
583800,2009-08-10 13:17:00 UTC,1,11.3
500845,2009-09-07 18:08:00 UTC,1,7.3
214962,2012-06-22 21:19:00 UTC,5,25.3
642322,2014-06-07 06:59:00 UTC,1,34.33
791746,2009-09-05 13:00:38 UTC,1,4.1
849733,2009-12-15 13:26:09 UTC,1,7.3
512869,2010-09-22 17:58:00 UTC,4,4.5
531694,2011-05-14 16:34:00 UTC,1,29.3
220863,2012-12-17 09:55:34 UTC,2,18.0
676187,2013-05-01 13:07:00 UTC,5,5.5
81534,2014-03-11 09:44:00 UTC,5,18.0
501995,2014-11-07 00:10:00 UTC,1,16.0
156120,2015-01-05 20:26:09 UTC,1,18.0
108957,2009-08-30 18:35:00 UTC,1,10.9
520068,2010-10-18 11:52:34 UTC,1,6.1
123628,2011-06-06 19:01:14 UTC,1,16.5
709836,2012-12-16 22:15:51 UTC,1,10.0
376905,2014-04-09 01:01:41 UTC,1,7.5
727210,2009-03-30 00:39:00 UTC,6,11.7
722760,2012-11-09 12:59:00 UTC,1,9.0
202433,2009-01-19 12:05:15 UTC,1,5.7
823960,2010-01-24 10:22:00 UTC,5,7.7
196466,2009-06-13 00:01:00 UTC,2,7.3
360052,2015-01-30 19:35:25 UTC,1,11.0
476504,2013-05-03 14:19:33 UTC,4,13.5
81364,2013-12-02 07:33:00 UTC,1,5.5
680815,2015-01-28 17:36:39 UTC,1,10.5
90962,2010-11-02 21:47:00 UTC,2,16.5
167127,2011-04-21 12:18:00 UTC,1,12.1
495902,2012-06-23 14:10:24 UTC,1,6.9
16928,2012-08-22 15:38:51 UTC,1,4.9
464237,2012-10-15 16:27:24 UTC,1,8.5
163685,2014-06-03 07:25:16 UTC,4,27.0
543977,2010-04-04 02:55:25 UTC,1,10.1
957581,2011-11-21 19:48:00 UTC,1,4.1
100546,2009-08-24 08:36:00 UTC,1,8.9
820811,2011-03-14 14:02:55 UTC,1,6.1
434206,2014-10-25 20:41:02 UTC,1,12.0
508570,2009-05-19 23:32:00 UTC,2,13.85
76670,2011-02-26 20:29:13 UTC,2,8.1
104916,2011-03-01 12:16:46 UTC,1,19.7
874512,2011-09-23 13:46:28 UTC,2,9.7
52887,2009-01-04 01:58:00 UTC,5,11.7
795700,2011-06-11 16:48:00 UTC,1,52.0
198548,2011-08-16 20:10:42 UTC,2,14.5
990361,2013-06-01 01:02:03 UTC,1,12.0
714867,2013-08-15 22:22:47 UTC,1,5.5
432394,2013-11-04 22:17:00 UTC,5,9.5
57266,2011-11-04 17:58:00 UTC,5,15.7
45569,2014-03-27 21:49:29 UTC,3,5.5
516761,2014-04-06 13:43:12 UTC,2,7.5
657835,2009-04-08 14:55:02 UTC,1,5.3
635139,2010-07-12 08:08:00 UTC,1,7.7
54032,2012-09-23 00:07:44 UTC,1,7.5
903968,2013-02-14 16:05:03 UTC,1,5.0
600733,2014-09-15 19:35:00 UTC,3,27.5
729650,2010-08-13 13:46:32 UTC,1,4.5
409084,2011-01-31 01:59:26 UTC,1,14.9
95399,2011-10-25 20:33:57 UTC,3,8.9
156,2015-02-17 21:57:58 UTC,1,13.0
828676,2012-12-03 22:20:05 UTC,1,10.0
925513,2009-07-15 06:46:00 UTC,5,3.7
832647,2009-12-07 08:26:00 UTC,1,7.7
495450,2010-05-06 19:56:00 UTC,1,6.9
1403,2012-04-08 13:35:12 UTC,1,10.1
89328,2013-10-18 10:49:43 UTC,2,38.33
787043,2011-04-19 17:37:57 UTC,1,7.7
551083,2011-08-24 22:34:23 UTC,2,9.3
971858,2014-09-07 16:51:00 UTC,1,14.5
759947,2012-11-17 03:35:55 UTC,1,11.0
925657,2014-01-10 07:18:31 UTC,2,9.0
388104,2014-05-06 13:31:00 UTC,1,52.0
801563,2014-09-30 19:14:23 UTC,2,11.5
867269,2009-05-05 01:44:33 UTC,1,25.7
970798,2014-11-02 15:28:51 UTC,3,13.0
533843,2012-12-07 19:25:00 UTC,1,20.0
328523,2009-12-04 14:35:50 UTC,1,8.1
215653,2012-04-04 14:36:27 UTC,0,7.3
635703,2014-07-23 14:07:54 UTC,4,5.5
720353,2011-07-28 22:55:05 UTC,1,5.3
823669,2009-12-24 12:02:00 UTC,5,16.1
661562,2010-11-02 11:08:00 UTC,1,11.3
324035,2010-12-01 21:43:00 UTC,1,7.7
421229,2012-07-27 12:00:00 UTC,1,10.9
258340,2012-06-10 10:13:46 UTC,1,5.7
109884,2010-07-26 09:30:35 UTC,2,4.9
651463,2013-06-02 03:30:00 UTC,2,7.5
219305,2013-12-15 00:57:04 UTC,1,22.0
688818,2012-08-04 17:07:00 UTC,1,4.5
677104,2010-05-09 18:33:00 UTC,1,6.1
257510,2011-03-15 00:00:09 UTC,1,10.9
685568,2013-08-14 22:48:00 UTC,2,11.5
498507,2014-09-19 17:57:31 UTC,1,9.5
661938,2009-09-29 18:44:00 UTC,1,3.7
411484,2010-01-03 12:21:53 UTC,1,3.7
643723,2012-06-22 00:20:51 UTC,1,10.5
217552,2009-06-28 02:57:28 UTC,2,10.9
515676,2010-05-10 20:18:07 UTC,1,4.5
576525,2010-02-21 13:04:00 UTC,1,8.1
277178,2010-08-24 19:42:00 UTC,1,2.9
721205,2014-01-12 09:06:44 UTC,1,5.0
743895,2009-04-09 14:30:00 UTC,1,4.5
718286,2011-09-18 00:53:26 UTC,1,20.1
