driver_id,key,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
347874,2010-01-23 00:13:00.000000152,2010-01-23 00:13:00 UTC,-73.978435,40.748765,-73.98895300000002,40.723352
28975,2010-01-25 18:05:00.000000190,2010-01-25 18:05:00 UTC,-73.96513,40.806472,-73.976578,40.790997
103631,2013-11-21 15:25:00.000000197,2013-11-21 15:25:00 UTC,-73.987442,40.741607,-73.97905,40.753597
45054,2014-09-02 09:10:24.0000004,2014-09-02 09:10:24 UTC,-73.971812,40.76296,-73.984773,40.755618
355202,2012-04-26 00:35:00.00000028,2012-04-26 00:35:00 UTC,0.0,0.0,0.0,0.0
923201,2012-10-27 13:26:19.0000004,2012-10-27 13:26:19 UTC,-73.999258,40.725179,-73.989315,40.75653
247794,2010-05-28 19:50:07.0000004,2010-05-28 19:50:07 UTC,-73.995802,40.764358,-73.989339,40.75768400000001
206554,2010-11-01 22:54:05.0000004,2010-11-01 22:54:05 UTC,-73.991286,40.760192,-73.996768,40.718359
539749,2011-01-28 01:41:38.0000001,2011-01-28 01:41:38 UTC,-74.000863,40.720889,-73.954359,40.770193
92881,2013-02-21 09:29:00.000000210,2013-02-21 09:29:00 UTC,-73.994215,40.751128,-73.95241999999998,40.789767
803459,2013-08-04 22:03:16.0000003,2013-08-04 22:03:16 UTC,-73.99109,40.72984500000001,-73.980787,40.769672
307040,2014-02-21 00:26:35.0000002,2014-02-21 00:26:35 UTC,-73.86599100000002,40.771247,-73.944222,40.677537
19401,2012-11-22 12:44:42.0000001,2012-11-22 12:44:42 UTC,-73.97694399999997,40.779711,-73.986352,40.77727
154379,2010-07-04 12:59:51.0000005,2010-07-04 12:59:51 UTC,-73.98637,40.770378,-73.983428,40.785377
44367,2012-01-07 18:51:30.0000004,2012-01-07 18:51:30 UTC,-73.999091,40.729775,-73.983171,40.771632
430086,2012-04-03 10:50:37.0000002,2012-04-03 10:50:37 UTC,-74.003998,40.738236,-73.992688,40.73413
466642,2015-01-19 16:47:08.0000002,2015-01-19 16:47:08 UTC,-73.9974594116211,40.72441482543945,-73.98885345458984,40.74831771850585
494438,2010-02-17 14:17:13.0000003,2010-02-17 14:17:13 UTC,-73.9755,40.765298,-73.947436,40.776128
739446,2010-02-25 12:16:00.000000225,2010-02-25 12:16:00 UTC,-73.948612,40.770152,-73.979788,40.753728
964564,2011-02-21 00:33:00.000000129,2011-02-21 00:33:00 UTC,-73.99011999999998,40.738002,-74.00656,40.74414
808467,2013-06-03 20:47:37.0000002,2013-06-03 20:47:37 UTC,-73.95389899999998,40.766492,-74.015046,40.718
213303,2009-09-10 22:11:38.0000006,2009-09-10 22:11:38 UTC,-73.97881600000002,40.752671,-73.990565,40.719452
234671,2011-06-17 11:51:00.00000058,2011-06-17 11:51:00 UTC,-73.95553199999998,40.782168,-73.96064,40.772805
7835,2015-05-10 13:15:09.0000003,2015-05-10 13:15:09 UTC,-73.97822570800781,40.754539489746094,-73.95994567871094,40.77467346191406
458236,2009-12-05 21:18:00.000000265,2009-12-05 21:18:00 UTC,-73.980542,40.762057,-73.974983,40.75521
918014,2012-02-18 03:53:03.0000003,2012-02-18 03:53:03 UTC,-73.98625,40.722537,-73.96775699999998,40.802848
110444,2012-10-20 18:06:36.0000001,2012-10-20 18:06:36 UTC,-73.989864,40.735236,-73.959458,40.78011400000001
466473,2009-12-23 13:44:00.00000016,2009-12-23 13:44:00 UTC,-73.95532800000002,40.77952,-73.951368,40.772025
255819,2012-08-20 06:22:00.0000007,2012-08-20 06:22:00 UTC,-73.991345,40.750215,-73.973628,40.762932
18651,2013-03-01 21:09:58.0000005,2013-03-01 21:09:58 UTC,-73.99363199999998,40.741864,-73.977275,40.74367700000001
879152,2014-07-12 00:40:00.00000048,2014-07-12 00:40:00 UTC,-73.96880999999998,40.754332,-73.981735,40.751702
394022,2009-06-06 02:50:18.0000005,2009-06-06 02:50:18 UTC,-73.976815,40.752022,-73.992416,40.756168
324988,2014-12-07 13:34:31.0000002,2014-12-07 13:34:31 UTC,-73.965314,40.766015,-73.973525,40.763479
373754,2011-10-15 06:35:58.0000002,2011-10-15 06:35:58 UTC,0.0,0.0,0.0,0.0
679376,2014-05-07 17:44:00.000000188,2014-05-07 17:44:00 UTC,-73.961247,40.78031,-73.96508,40.769297
543764,2009-08-22 17:23:57.0000001,2009-08-22 17:23:57 UTC,-73.983678,40.760584,-73.93975400000002,40.842681
37570,2012-02-02 18:39:01.0000007,2012-02-02 18:39:01 UTC,-73.969775,40.750615,-73.95215999999998,40.773133
483161,2012-05-02 10:04:01.0000002,2012-05-02 10:04:01 UTC,-73.941426,40.791961,-73.970748,40.798671
951109,2012-10-27 10:47:36.0000005,2012-10-27 10:47:36 UTC,-73.992987,40.746906,-73.990162,40.756481
396225,2013-12-22 16:37:00.00000039,2013-12-22 16:37:00 UTC,-73.965772,40.800287,-73.93918199999997,40.80516
66803,2011-03-28 06:33:00.00000094,2011-03-28 06:33:00 UTC,-73.976097,40.74455800000001,-73.986113,40.740085
820728,2011-05-05 23:17:15.0000003,2011-05-05 23:17:15 UTC,-73.992138,40.749111,-74.001511,40.746631
245181,2012-04-13 08:09:00.000000201,2012-04-13 08:09:00 UTC,-73.959292,40.769227,-73.979152,40.760297
214568,2014-12-07 16:13:10.0000002,2014-12-07 16:13:10 UTC,0.0,0.0,0.0,0.0
143729,2010-11-13 08:51:00.000000100,2010-11-13 08:51:00 UTC,-73.985438,40.7234,-73.985578,40.756252
684043,2011-10-22 18:23:24.0000003,2011-10-22 18:23:24 UTC,-74.001269,40.736338,-74.01171,40.710319
913085,2013-07-19 00:38:00.000000188,2013-07-19 00:38:00 UTC,-73.959983,40.762412,-73.939177,40.84715
203592,2014-05-26 18:45:00.00000089,2014-05-26 18:45:00 UTC,-73.958823,40.771872,-73.949073,40.778452
171711,2009-04-19 04:43:00.00000038,2009-04-19 04:43:00 UTC,-73.994725,40.749445,-73.98748,40.733395
799534,2012-08-25 11:06:00.00000051,2012-08-25 11:06:00 UTC,-73.950182,40.771515,-73.959222,40.774535
371615,2012-09-23 02:53:25.0000001,2012-09-23 02:53:25 UTC,-73.951419,40.825039,-73.998416,40.736214
861262,2010-05-07 15:46:00.00000087,2010-05-07 15:46:00 UTC,-73.783485,40.648262,-73.981992,40.762068
214376,2011-01-19 17:15:00.00000056,2011-01-19 17:15:00 UTC,-73.976157,40.788635,-73.970242,40.789075
850737,2011-06-16 22:58:00.000000107,2011-06-16 22:58:00 UTC,-73.98295,40.751423,-73.97336700000002,40.757738
330815,2012-12-19 13:00:00.00000058,2012-12-19 13:00:00 UTC,-73.970965,40.761392,-73.970965,40.761392
578056,2012-07-12 18:41:59.0000002,2012-07-12 18:41:59 UTC,-73.972957,40.76360800000001,-74.00956,40.714907
809407,2010-03-13 18:46:48.0000003,2010-03-13 18:46:48 UTC,-73.962839,40.77222,-73.94943599999998,40.773532
733834,2012-03-08 17:28:26.0000002,2012-03-08 17:28:26 UTC,-73.98455200000002,40.748128,-73.977875,40.748505
281177,2012-07-01 19:16:32.0000001,2012-07-01 19:16:32 UTC,-73.98650400000002,40.761174,-73.987796,40.710631
440208,2012-07-25 17:10:00.000000162,2012-07-25 17:10:00 UTC,-73.972577,40.758995,-73.972577,40.758995
55618,2013-06-12 13:37:58.0000001,2013-06-12 13:37:58 UTC,-73.974187,40.751419,-73.964903,40.772466
654978,2010-02-16 09:27:10.0000003,2010-02-16 09:27:10 UTC,-73.98907,40.774347,-73.972835,40.764187
985037,2011-07-29 02:30:00.00000020,2011-07-29 02:30:00 UTC,-73.96599499999998,40.760548,-73.970748,40.754975
723713,2012-02-15 01:54:00.00000010,2012-02-15 01:54:00 UTC,-73.944547,40.787667,-73.947835,40.787047
27668,2012-07-01 13:12:19.0000001,2012-07-01 13:12:19 UTC,-73.990622,40.757289,-73.99141999999998,40.74911
305583,2014-08-16 07:20:00.00000029,2014-08-16 07:20:00 UTC,-74.01583199999997,40.71536500000001,-73.994792,40.750247
328317,2012-08-17 06:39:15.0000001,2012-08-17 06:39:15 UTC,-73.983264,40.730331,-73.976399,40.751781
358157,2012-12-30 14:18:00.00000082,2012-12-30 14:18:00 UTC,-73.862695,40.768972,-73.987697,40.685655
610367,2009-04-25 16:30:16.0000002,2009-04-25 16:30:16 UTC,-73.951084,40.782468,-73.954801,40.769254
815388,2010-03-11 00:29:00.00000059,2010-03-11 00:29:00 UTC,-73.999507,40.730142,-73.981932,40.728397
462873,2011-10-07 07:41:00.000000148,2011-10-07 07:41:00 UTC,-73.82163800000002,40.754522,-73.82163800000002,40.754522
195180,2011-12-29 19:57:42.0000004,2011-12-29 19:57:42 UTC,-73.975911,40.753711,-73.981086,40.744672
416964,2013-09-30 13:53:26.0000002,2013-09-30 13:53:26 UTC,-73.97911500000002,40.777501,-73.973712,40.764223
493750,2014-05-15 08:08:57.0000002,2014-05-15 08:08:57 UTC,-73.989265,40.75273,-73.97270300000002,40.762967
687105,2009-03-18 09:19:00.00000087,2009-03-18 09:19:00 UTC,-73.99511,40.73741,-73.977008,40.77922
375921,2012-09-03 20:18:05.0000003,2012-09-03 20:18:05 UTC,-74.006837,40.730023,-74.006843,40.730018
759323,2009-11-23 14:13:00.00000070,2009-11-23 14:13:00 UTC,-73.97649799999998,40.788275,-73.873062,40.774323
140655,2012-01-12 18:04:02.0000004,2012-01-12 18:04:02 UTC,-73.977485,40.779065,-73.982485,40.768619
640458,2013-06-26 20:52:54.0000002,2013-06-26 20:52:54 UTC,-73.9717,40.763085,-73.957607,40.782062
588803,2009-02-18 15:37:40.0000002,2009-02-18 15:37:40 UTC,-73.97668399999998,40.760763,-73.970256,40.763114
497400,2009-04-03 16:19:00.00000073,2009-04-03 16:19:00 UTC,-73.983515,40.77095,-73.983245,40.744415
832658,2009-12-29 10:37:12.0000003,2009-12-29 10:37:12 UTC,-73.95565699999999,40.772505,-73.965523,40.795574
87787,2011-01-03 07:03:00.00000089,2011-01-03 07:03:00 UTC,-73.994158,40.751113,-73.984565,40.759922
263925,2011-05-03 13:51:00.000000177,2011-05-03 13:51:00 UTC,-73.960933,40.811762,-73.991773,40.7494
616650,2013-12-14 12:40:00.000000225,2013-12-14 12:40:00 UTC,-73.965753,40.762672,-73.980497,40.7596
62446,2014-03-23 11:25:44.0000001,2014-03-23 11:25:44 UTC,-73.963982,40.773825,-73.97784200000002,40.787011
930951,2014-04-26 12:42:57.0000002,2014-04-26 12:42:57 UTC,-74.00551999999998,40.740691,-73.995793,40.759128
904782,2015-01-24 03:18:09.0000002,2015-01-24 03:18:09 UTC,-73.98193359375,40.76873397827149,-74.0145492553711,40.71814346313477
712124,2010-12-30 02:31:52.0000002,2010-12-30 02:31:52 UTC,-73.981978,40.758066,-73.940771,40.799789
474254,2013-10-28 16:49:00.000000113,2013-10-28 16:49:00 UTC,-73.97035699999998,40.789047,-73.870287,40.773042
982562,2014-10-29 09:15:00.0000004,2014-10-29 09:15:00 UTC,-74.00459000000002,40.707827,-73.952258,40.786812
367937,2015-05-18 21:39:22.0000008,2015-05-18 21:39:22 UTC,-73.9849624633789,40.75934982299805,-73.99288940429686,40.76325607299805
101017,2011-12-19 15:17:39.0000003,2011-12-19 15:17:39 UTC,-73.9755,40.7493,-74.0098,40.7189
419450,2014-01-03 16:07:52.0000001,2014-01-03 16:07:52 UTC,-73.985302,40.741515,-73.98986500000002,40.702074
980414,2010-03-13 16:51:38.0000001,2010-03-13 16:51:38 UTC,-73.998787,40.689024,-73.987009,40.697034
500028,2012-07-09 18:49:33.0000005,2012-07-09 18:49:33 UTC,-73.983696,40.731443,-73.97670500000002,40.763348
251906,2013-12-02 21:25:00.000000100,2013-12-02 21:25:00 UTC,-73.969447,40.800737,-73.995335,40.749847
767255,2015-02-08 12:57:46.0000003,2015-02-08 12:57:46 UTC,-73.97516632080078,40.79017639160156,-73.98057556152342,40.77802276611328
467222,2010-10-03 17:06:55.0000001,2010-10-03 17:06:55 UTC,-73.989692,40.734039,-73.980006,40.752333
429112,2010-12-08 11:13:55.0000001,2010-12-08 11:13:55 UTC,-73.980471,40.760158,-73.98015699999998,40.772967
33576,2011-01-30 14:37:52.0000004,2011-01-30 14:37:52 UTC,-73.98596500000002,40.757467,-73.98286999999998,40.777207
545802,2014-08-07 18:03:58.0000001,2014-08-07 18:03:58 UTC,-74.00302099999998,40.733233,-74.005365,40.728958
572035,2009-05-05 08:11:00.000000249,2009-05-05 08:11:00 UTC,-73.98058,40.739978,-73.955698,40.773545
206427,2009-05-08 11:59:58.0000001,2009-05-08 11:59:58 UTC,-73.982823,40.745095,-73.959979,40.779385
185855,2015-02-03 18:34:42.00000015,2015-02-03 18:34:42 UTC,-73.9961929321289,40.72578811645508,-73.9961929321289,40.72578811645508
260831,2015-05-05 20:49:35.0000009,2015-05-05 20:49:35 UTC,-73.98888397216798,40.74853515625,-73.96912384033203,40.75785827636719
216223,2013-09-30 18:48:22.0000002,2013-09-30 18:48:22 UTC,-73.999888,40.743254,-74.00513199999997,40.729692
318387,2014-10-02 20:40:04.0000004,2014-10-02 20:40:04 UTC,-73.97502800000002,40.752412,-73.979198,40.763615
344287,2012-06-29 12:19:00.000000135,2012-06-29 12:19:00 UTC,-73.96775500000003,40.788083,-73.97966,40.746373
942726,2013-07-22 17:28:00.000000120,2013-07-22 17:28:00 UTC,-73.993297,40.736462,-73.99278699999998,40.740327
588375,2013-09-22 17:45:30.0000005,2013-09-22 17:45:30 UTC,-73.95784499999998,40.731542,-73.972102,40.713605
130071,2015-06-06 22:16:57.0000008,2015-06-06 22:16:57 UTC,-73.97721099853516,40.7430076599121,-73.99900817871094,40.722877502441406
653253,2011-03-02 19:55:00.000000187,2011-03-02 19:55:00 UTC,-74.000365,40.732503,-73.988153,40.728193
534522,2011-10-22 14:21:00.000000143,2011-10-22 14:21:00 UTC,-73.968375,40.791887,-73.97292,40.798773
12162,2013-03-07 13:59:00.00000084,2013-03-07 13:59:00 UTC,-73.985585,40.758425,-73.978325,40.74913
200054,2010-10-30 15:13:31.0000005,2010-10-30 15:13:31 UTC,-74.006513,40.739404,-74.00255,40.723856
255596,2011-09-25 23:12:00.00000042,2011-09-25 23:12:00 UTC,-73.97699,40.76418,-73.97674,40.739185
230059,2011-12-20 15:25:00.00000057,2011-12-20 15:25:00 UTC,-73.943162,40.789543,-73.937462,40.79687
595707,2015-06-09 15:12:49.0000002,2015-06-09 15:12:49 UTC,-73.95765686035155,40.76540756225585,-73.9541473388672,40.801246643066406
442193,2011-05-20 20:52:02.0000003,2011-05-20 20:52:02 UTC,-73.99467,40.750417,-73.991884,40.770615
615218,2014-02-21 18:56:00.000000122,2014-02-21 18:56:00 UTC,-74.00523199999998,40.746137,-73.959253,40.780482
440,2011-07-31 02:23:00.00000099,2011-07-31 02:23:00 UTC,-73.972247,40.765275,-73.979495,40.78685
440295,2012-06-07 10:47:00.00000058,2012-06-07 10:47:00 UTC,-73.96335,40.78204,-73.96335,40.78204
903331,2012-11-25 01:27:00.00000078,2012-11-25 01:27:00 UTC,-74.007532,40.741047,-74.002372,40.728077
28246,2015-03-02 10:20:05.0000003,2015-03-02 10:20:05 UTC,-74.00977325439453,40.705390930175774,-73.87060546875,40.773826599121094
214892,2010-04-15 22:59:13.0000008,2010-04-15 22:59:13 UTC,-73.988842,40.73118,-73.999533,40.687163
868069,2015-02-09 06:35:10.0000008,2015-02-09 06:35:10 UTC,-73.99198913574219,40.75434875488281,-73.97482299804686,40.75730895996094
207798,2012-09-28 01:02:47.0000003,2012-09-28 01:02:47 UTC,-73.99748100000002,40.714199,-74.004462,40.707423
520514,2013-07-23 10:10:02.0000002,2013-07-23 10:10:02 UTC,-73.98016700000002,40.785704,-73.952361,40.77792
627182,2012-02-18 18:09:26.0000004,2012-02-18 18:09:26 UTC,-73.982372,40.775722,-74.010719,40.718032
144981,2013-06-30 16:57:00.000000105,2013-06-30 16:57:00 UTC,-73.956795,40.777945,-73.99417,40.722727
987402,2013-07-08 19:58:04.0000005,2013-07-08 19:58:04 UTC,-73.98154,40.780376,-73.978897,40.786023
306413,2013-07-21 02:05:48.0000003,2013-07-21 02:05:48 UTC,-73.966922,40.757187,-73.983963,40.767398
862599,2014-06-19 08:56:39.0000004,2014-06-19 08:56:39 UTC,-73.95489,40.76635,-73.975799,40.752997
880726,2015-02-27 17:13:27.0000003,2015-02-27 17:13:27 UTC,-73.95169067382812,40.769439697265625,-73.96800994873048,40.80135726928711
111023,2011-01-23 01:13:00.000000156,2011-01-23 01:13:00 UTC,-73.953422,40.77557,-73.99302,40.69762
489165,2011-08-23 00:47:00.00000087,2011-08-23 00:47:00 UTC,-73.971322,40.757497,-73.984667,40.736937
942205,2011-12-13 22:56:00.00000041,2011-12-13 22:56:00 UTC,-73.970893,40.756845,-73.980705,40.745067
6670,2013-03-02 01:05:00.000000228,2013-03-02 01:05:00 UTC,-73.99015,40.719002,-73.986655,40.742857
343870,2009-11-14 02:27:00.00000047,2009-11-14 02:27:00 UTC,-73.95206800000003,40.777877,-73.96709200000002,40.763452
950784,2010-11-05 23:37:00.000000130,2010-11-05 23:37:00 UTC,-73.99485200000002,40.760517,-73.987977,40.769778
831579,2013-01-22 10:40:37.0000002,2013-01-22 10:40:37 UTC,-73.992492,40.765694,-74.008041,40.74384000000001
270124,2010-01-13 00:02:00.00000022,2010-01-13 00:02:00 UTC,-73.97952,40.7422,-73.99655,40.74634
178217,2014-06-20 13:02:11.0000002,2014-06-20 13:02:11 UTC,-74.007552,40.704861,-73.979555,40.728419
101753,2009-01-08 08:10:25.0000002,2009-01-08 08:10:25 UTC,-73.968688,40.767389,-73.98417099999998,40.767213
904898,2013-05-20 14:03:55.0000002,2013-05-20 14:03:55 UTC,-73.993838,40.739361,-73.861542,40.768261
418403,2014-11-03 07:52:42.0000005,2014-11-03 07:52:42 UTC,-73.989848,40.747232,-73.966033,40.77018
412413,2009-07-31 07:39:00.00000074,2009-07-31 07:39:00 UTC,-73.967963,40.801497,-73.98709699999998,40.754818
350256,2010-01-09 16:16:30.0000004,2010-01-09 16:16:30 UTC,-73.973895,40.756377,-73.98307,40.757437
433610,2011-09-26 23:01:00.00000040,2011-09-26 23:01:00 UTC,-73.996888,40.74305800000001,-73.985332,40.763292
811257,2009-08-17 08:50:14.0000002,2009-08-17 08:50:14 UTC,-73.972269,40.75443,-73.973489,40.762843
88431,2010-10-11 14:48:00.000000134,2010-10-11 14:48:00 UTC,-74.004122,40.707382,-74.004133,40.722152
136343,2010-10-20 12:32:00.000000124,2010-10-20 12:32:00 UTC,-73.96770699999998,40.762912,-73.96429300000001,40.773285
767584,2010-11-02 11:08:13.0000005,2010-11-02 11:08:13 UTC,-73.98850999999998,40.748514,-73.97689799999998,40.748555
178344,2012-01-01 19:22:57.0000001,2012-01-01 19:22:57 UTC,-73.94911,40.781641,-73.95914300000003,40.77330300000001
552195,2012-02-09 18:07:00.00000065,2012-02-09 18:07:00 UTC,-74.002965,40.760317,-74.01321,40.717262
751896,2013-04-16 08:00:00.00000073,2013-04-16 08:00:00 UTC,-73.997853,40.682988,-73.990932,40.767313
349381,2012-07-05 08:25:36.0000004,2012-07-05 08:25:36 UTC,-73.97561999999998,40.752029,-74.007583,40.705267
155358,2013-04-26 15:30:00.00000049,2013-04-26 15:30:00 UTC,-73.970125,40.758562,-73.998237,40.761062
236357,2014-06-25 19:25:00.000000263,2014-06-25 19:25:00 UTC,-73.949252,40.772887,-73.952197,40.783815
859259,2011-02-26 16:03:00.000000201,2011-02-26 16:03:00 UTC,-73.97045200000002,40.762455,-73.78246800000002,40.648732
584800,2011-09-09 14:47:27.0000001,2011-09-09 14:47:27 UTC,-73.9636,40.7575,-73.8617,40.7684
659373,2012-11-03 23:23:02.0000003,2012-11-03 23:23:02 UTC,-73.974595,40.783379,-73.985034,40.769045
691729,2013-03-29 16:45:17.0000002,2013-03-29 16:45:17 UTC,-73.965236,40.774794,-73.970771,40.758681
596592,2013-05-20 08:07:00.000000121,2013-05-20 08:07:00 UTC,-73.975522,40.751362,-73.992642,40.747972
557788,2009-07-08 11:15:58.0000004,2009-07-08 11:15:58 UTC,-73.99634499999998,40.744369,-73.996937,40.757697
252389,2011-09-05 06:35:04.0000001,2011-09-05 06:35:04 UTC,-73.83192700000002,40.715178,-73.98145500000003,40.737216
74023,2012-02-29 14:36:00.000000121,2012-02-29 14:36:00 UTC,-73.9642,40.764725,-73.947692,40.771695
79194,2014-12-29 21:52:00.000000118,2014-12-29 21:52:00 UTC,-73.96732,40.761975,-73.986812,40.736592
187796,2010-09-15 21:25:37.0000002,2010-09-15 21:25:37 UTC,-73.986618,40.728188,-73.982357,40.751493
207623,2014-08-05 21:40:00.000000150,2014-08-05 21:40:00 UTC,-73.988907,40.739603,-74.006617,40.74394
797384,2009-09-12 12:48:00.00000051,2009-09-12 12:48:00 UTC,-73.962942,40.764885,-73.958697,40.75866
134568,2013-02-14 12:25:51.0000003,2013-02-14 12:25:51 UTC,-73.99119,40.755173,-73.984638,40.756653
795611,2009-09-30 22:39:30.0000001,2009-09-30 22:39:30 UTC,-73.974409,40.759954,-73.954077,40.766986
426046,2009-11-13 11:30:21.0000003,2009-11-13 11:30:21 UTC,-74.009752,40.709785,-73.993076,40.729858
269183,2010-06-29 20:44:00.000000112,2010-06-29 20:44:00 UTC,-73.874473,40.774103,-73.975943,40.791545
758874,2012-06-30 07:12:38.0000003,2012-06-30 07:12:38 UTC,-73.95985300000002,40.798108,-73.968277,40.770578
559750,2010-06-13 22:53:00.00000075,2010-06-13 22:53:00 UTC,-73.86284,40.76908,-74.01508000000003,40.709268
496450,2013-08-12 21:54:00.000000174,2013-08-12 21:54:00 UTC,-73.978717,40.764122,-73.99025999999998,40.731447
782100,2014-04-13 01:01:00.0000001,2014-04-13 01:01:00 UTC,-73.994155,40.74456,-74.005522,40.74009
905241,2014-05-22 05:39:00.00000021,2014-05-22 05:39:00 UTC,-73.9667,40.76044,-73.78151700000002,40.646915
208540,2011-04-12 11:39:54.0000004,2011-04-12 11:39:54 UTC,-73.993449,40.737251,-73.993306,40.756226
32908,2012-12-07 17:36:10.0000001,2012-12-07 17:36:10 UTC,-73.978409,40.766545,-73.990208,40.760787
664498,2009-08-04 20:00:00.00000018,2009-08-04 20:00:00 UTC,0.0,0.0,0.0,0.0
319469,2009-06-21 17:24:00.000000108,2009-06-21 17:24:00 UTC,-73.969132,40.769212,-73.95451800000002,40.773992
806381,2011-01-08 13:22:35.0000001,2011-01-08 13:22:35 UTC,-73.957995,40.773086,-73.98004399999998,40.775799
119540,2011-01-12 13:46:24.0000001,2011-01-12 13:46:24 UTC,-73.96544899999998,40.790713,-73.974773,40.741903
533570,2012-01-12 09:12:00.00000037,2012-01-12 09:12:00 UTC,-73.990178,40.668402,-74.016318,40.706923
471834,2012-10-19 00:51:28.0000002,2012-10-19 00:51:28 UTC,-73.97618,40.74843,-73.989983,40.767039
83271,2014-01-25 12:57:00.0000002,2014-01-25 12:57:00 UTC,-73.976007,40.765537,-73.94357,40.77671
255615,2015-03-06 10:30:04.0000004,2015-03-06 10:30:04 UTC,-73.9658660888672,40.77423095703125,-73.98529052734375,40.74165725708008
27079,2010-02-14 18:42:34.0000001,2010-02-14 18:42:34 UTC,-73.991807,40.74446,-73.989755,40.738561
293075,2011-02-28 10:54:00.00000098,2011-02-28 10:54:00 UTC,-73.950953,40.779038,-73.966957,40.766835
36600,2011-03-19 21:28:10.0000004,2011-03-19 21:28:10 UTC,-73.990169,40.756387,-73.991822,40.770044
829271,2011-06-25 03:39:00.000000107,2011-06-25 03:39:00 UTC,-73.99585,40.74392,-73.959942,40.675052
404609,2012-07-10 08:30:27.0000002,2012-07-10 08:30:27 UTC,-73.995452,40.733447,-73.97342900000002,40.750322
52150,2009-05-03 13:24:21.0000004,2009-05-03 13:24:21 UTC,-73.953106,40.771583,-73.94958100000002,40.783783
781321,2013-06-19 21:59:53.0000002,2013-06-19 21:59:53 UTC,-73.98200899999998,40.773113,-73.956007,40.781593
220983,2013-08-09 18:49:00.00000058,2013-08-09 18:49:00 UTC,-73.97820300000002,40.762357,-73.988962,40.763662
842850,2015-01-07 15:03:21.0000001,2015-01-07 15:03:21 UTC,-74.00033569335938,40.725528717041016,-74.17766571044923,40.690242767333984
824487,2009-11-12 08:33:00.000000132,2009-11-12 08:33:00 UTC,-73.982675,40.760268,-73.989897,40.756382
586527,2010-02-23 10:30:13.0000004,2010-02-23 10:30:13 UTC,-73.973223,40.79302,-73.97851,40.791673
540154,2011-06-06 13:24:00.00000037,2011-06-06 13:24:00 UTC,-73.99645500000003,40.753335,-74.005492,40.738663
265175,2011-02-07 18:40:00.000000226,2011-02-07 18:40:00 UTC,-73.977868,40.752648,-73.97895799999998,40.72395
113721,2013-08-12 07:15:00.00000048,2013-08-12 07:15:00 UTC,-73.98395500000002,40.759607,-73.99405,40.746167
573039,2014-09-28 18:58:00.00000043,2014-09-28 18:58:00 UTC,-73.969507,40.756085,-73.963722,40.765532
1962,2010-03-18 23:23:06.0000002,2010-03-18 23:23:06 UTC,-73.943259,40.749684,-73.943259,40.749684
150761,2013-04-30 17:52:00.000000230,2013-04-30 17:52:00 UTC,-73.954718,40.773129,-73.98520500000002,40.77826500000001
629032,2014-05-08 15:52:10.0000002,2014-05-08 15:52:10 UTC,-73.982698,40.767993,-73.971663,40.75775
443080,2009-04-24 19:31:00.000000241,2009-04-24 19:31:00 UTC,-73.91510500000003,40.76057,-74.00638199999999,40.706442
334089,2009-08-23 18:44:54.0000003,2009-08-23 18:44:54 UTC,-73.985851,40.735097,-73.992319,40.743611
739019,2013-09-20 07:55:54.0000002,2013-09-20 07:55:54 UTC,-73.973501,40.743962,-73.966844,40.760124
851153,2010-01-09 00:04:00.000000140,2010-01-09 00:04:00 UTC,-73.986007,40.748222,-74.002608,40.734107
718880,2012-09-26 13:49:00.00000089,2012-09-26 13:49:00 UTC,-73.961572,40.77717,-73.96879799999998,40.764157
858975,2012-02-04 00:19:33.0000002,2012-02-04 00:19:33 UTC,-73.988158,40.720045,-73.96491999999998,40.753372
85109,2012-04-18 06:49:10.0000001,2012-04-18 06:49:10 UTC,-74.007722,40.73224,-73.98583199999999,40.7606
93594,2013-08-17 19:05:15.0000001,2013-08-17 19:05:15 UTC,-73.996335,40.716245,-73.794383,40.644572
696945,2009-11-27 16:08:51.0000003,2009-11-27 16:08:51 UTC,-74.003854,40.725571,-73.977032,40.742011
93094,2009-12-29 12:16:00.000000191,2009-12-29 12:16:00 UTC,-73.975685,40.733207,-73.99003,40.73259
414785,2012-06-30 23:58:00.000000121,2012-06-30 23:58:00 UTC,-73.983315,40.771275,-73.902387,40.705687
482766,2015-04-26 15:24:52.0000001,2015-04-26 15:24:52 UTC,-73.97542572021484,40.752838134765625,-73.98956298828125,40.77128219604492
979966,2011-06-11 19:33:00.00000026,2011-06-11 19:33:00 UTC,-74.005092,40.718822,-73.992018,40.72549
424108,2013-01-17 06:43:31.0000003,2013-01-17 06:43:31 UTC,-73.983037,40.731375,-73.99494399999998,40.71603
694209,2015-06-06 23:21:56.00000011,2015-06-06 23:21:56 UTC,-73.98883056640625,40.74530029296875,-73.98641204833984,40.72819900512695
130461,2011-03-07 09:05:19.0000002,2011-03-07 09:05:19 UTC,0.0,0.0,0.0,0.0
979983,2012-09-05 08:56:39.0000002,2012-09-05 08:56:39 UTC,-74.01217700000002,40.701427,-74.00088000000002,40.715311
575235,2010-10-22 14:14:00.000000120,2010-10-22 14:14:00 UTC,-73.985153,40.741345,-73.97496,40.755972
763849,2012-11-22 14:31:00.000000103,2012-11-22 14:31:00 UTC,-74.00178000000002,40.72448,-73.993378,40.741927
